BlockStat;23;   0;   0;128;64;Depth;1
BlockStat;23;   0;   0;128;64;QT_Depth;0
BlockStat;23;   0;   0;128;64;BT_Depth;1
BlockStat;23;   0;   0;128;64;MT_Depth;1
BlockStat;23;   0;   0;128;64;ChromaQPAdj;0
BlockStat;23;   0;   0;128;64;QP;36
BlockStat;23;   0;   0;128;64;SplitSeries;2
BlockStat;23;   0;   0;128;64;SkipFlag;1
BlockStat;23;   0;   0;128;64;MMVDSkipFlag;0
BlockStat;23;   0;   0;128;64;PredMode;0
BlockStat;23;   0;   0;128;64;MergeIdx;5
BlockStat;23;   0;   0;128;64;MergeType;0
BlockStat;23;   0;   0;128;64;MMVDMergeFlag;1
BlockStat;23;   0;   0;128;64;MMVDMergeIdx;5
BlockStat;23;   0;   0;128;64;MVPIdxL0;255
BlockStat;23;   0;   0;128;64;RefIdxL0;0
BlockStat;23;   0;   0;128;64;MVPIdxL1;255
BlockStat;23;   0;   0;128;64;RefIdxL1;0
BlockStat;23;   0;   0;128;64;MVDL0;   0;   0
BlockStat;23;   0;   0;128;64;MVL0; -72;  -8
BlockStat;23;   0;   0;128;64;MVDL1;   0;   0
BlockStat;23;   0;   0;128;64;MVL1;  72;   8
BlockStat;23;   0;  64;64;32;Depth;3
BlockStat;23;   0;  64;64;32;QT_Depth;0
BlockStat;23;   0;  64;64;32;BT_Depth;3
BlockStat;23;   0;  64;64;32;MT_Depth;3
BlockStat;23;   0;  64;64;32;ChromaQPAdj;0
BlockStat;23;   0;  64;64;32;QP;36
BlockStat;23;   0;  64;64;32;SplitSeries;2146
BlockStat;23;   0;  64;64;32;SkipFlag;1
BlockStat;23;   0;  64;64;32;MMVDSkipFlag;0
BlockStat;23;   0;  64;64;32;PredMode;0
BlockStat;23;   0;  64;64;32;MergeIdx;1
BlockStat;23;   0;  64;64;32;MergeType;0
BlockStat;23;   0;  64;64;32;MMVDMergeFlag;0
BlockStat;23;   0;  64;64;32;AffineFlag;1
BlockStat;23;   0;  64;64;32;MVPIdxL0;0
BlockStat;23;   0;  64;64;32;RefIdxL0;0
BlockStat;23;   0;  64;64;32;MVPIdxL1;0
BlockStat;23;   0;  64;64;32;RefIdxL1;0
BlockStat;23;   0;  64;64;32;AffineMVL0; -72;  -8; -72;  -8; -72;  -8
BlockStat;23;   0;  64;64;32;AffineMVL1;  72;   8;  72;   8;  72;   8
BlockStat;23;   0;  96;64;32;Depth;3
BlockStat;23;   0;  96;64;32;QT_Depth;0
BlockStat;23;   0;  96;64;32;BT_Depth;3
BlockStat;23;   0;  96;64;32;MT_Depth;3
BlockStat;23;   0;  96;64;32;ChromaQPAdj;0
BlockStat;23;   0;  96;64;32;QP;36
BlockStat;23;   0;  96;64;32;SplitSeries;2146
BlockStat;23;   0;  96;64;32;SkipFlag;1
BlockStat;23;   0;  96;64;32;MMVDSkipFlag;0
BlockStat;23;   0;  96;64;32;PredMode;0
BlockStat;23;   0;  96;64;32;MergeIdx;1
BlockStat;23;   0;  96;64;32;MergeType;0
BlockStat;23;   0;  96;64;32;MMVDMergeFlag;0
BlockStat;23;   0;  96;64;32;AffineFlag;0
BlockStat;23;   0;  96;64;32;MVPIdxL0;255
BlockStat;23;   0;  96;64;32;RefIdxL0;0
BlockStat;23;   0;  96;64;32;MVPIdxL1;255
BlockStat;23;   0;  96;64;32;RefIdxL1;0
BlockStat;23;   0;  96;64;32;MVDL0;   0;   0
BlockStat;23;   0;  96;64;32;MVL0; -39;  -8
BlockStat;23;   0;  96;64;32;MVDL1;   0;   0
BlockStat;23;   0;  96;64;32;MVL1;  39;   8
BlockStat;23;  64;  64;64;64;Depth;2
BlockStat;23;  64;  64;64;64;QT_Depth;0
BlockStat;23;  64;  64;64;64;BT_Depth;2
BlockStat;23;  64;  64;64;64;MT_Depth;2
BlockStat;23;  64;  64;64;64;ChromaQPAdj;0
BlockStat;23;  64;  64;64;64;QP;36
BlockStat;23;  64;  64;64;64;SplitSeries;98
BlockStat;23;  64;  64;64;64;SkipFlag;1
BlockStat;23;  64;  64;64;64;MMVDSkipFlag;0
BlockStat;23;  64;  64;64;64;PredMode;0
BlockStat;23;  64;  64;64;64;MergeIdx;2
BlockStat;23;  64;  64;64;64;MergeType;0
BlockStat;23;  64;  64;64;64;MMVDMergeFlag;0
BlockStat;23;  64;  64;64;64;AffineFlag;1
BlockStat;23;  64;  64;64;64;MVPIdxL0;0
BlockStat;23;  64;  64;64;64;RefIdxL0;0
BlockStat;23;  64;  64;64;64;MVPIdxL1;0
BlockStat;23;  64;  64;64;64;RefIdxL1;0
BlockStat;23;  64;  64;64;64;AffineMVL0; -72;  -8; -72;  -8; -72;  -8
BlockStat;23;  64;  64;64;64;AffineMVL1;  72;   8;  72;   8;  72;   8
BlockStat;23; 128;   0;128;128;Depth;0
BlockStat;23; 128;   0;128;128;QT_Depth;0
BlockStat;23; 128;   0;128;128;BT_Depth;0
BlockStat;23; 128;   0;128;128;MT_Depth;0
BlockStat;23; 128;   0;128;128;ChromaQPAdj;0
BlockStat;23; 128;   0;128;128;QP;36
BlockStat;23; 128;   0;128;128;SplitSeries;0
BlockStat;23; 128;   0;128;128;SkipFlag;1
BlockStat;23; 128;   0;128;128;MMVDSkipFlag;0
BlockStat;23; 128;   0;128;128;PredMode;0
BlockStat;23; 128;   0;128;128;MergeIdx;8
BlockStat;23; 128;   0;128;128;MergeType;0
BlockStat;23; 128;   0;128;128;MMVDMergeFlag;1
BlockStat;23; 128;   0;128;128;MMVDMergeIdx;8
BlockStat;23; 128;   0;128;128;MVPIdxL0;255
BlockStat;23; 128;   0;128;128;RefIdxL0;0
BlockStat;23; 128;   0;128;128;MVPIdxL1;255
BlockStat;23; 128;   0;128;128;RefIdxL1;0
BlockStat;23; 128;   0;128;128;MVDL0;   0;   0
BlockStat;23; 128;   0;128;128;MVL0; -68;  -8
BlockStat;23; 128;   0;128;128;MVDL1;   0;   0
BlockStat;23; 128;   0;128;128;MVL1;  68;   8
BlockStat;23; 256;   0;128;128;Depth;0
BlockStat;23; 256;   0;128;128;QT_Depth;0
BlockStat;23; 256;   0;128;128;BT_Depth;0
BlockStat;23; 256;   0;128;128;MT_Depth;0
BlockStat;23; 256;   0;128;128;ChromaQPAdj;0
BlockStat;23; 256;   0;128;128;QP;36
BlockStat;23; 256;   0;128;128;SplitSeries;0
BlockStat;23; 256;   0;128;128;SkipFlag;0
BlockStat;23; 256;   0;128;128;PredMode;0
BlockStat;23; 256;   0;128;128;MergeFlag;0
BlockStat;23; 256;   0;128;128;InterDir;3
BlockStat;23; 256;   0;128;128;AffineFlag;0
BlockStat;23; 256;   0;128;128;MVPIdxL0;1
BlockStat;23; 256;   0;128;128;RefIdxL0;0
BlockStat;23; 256;   0;128;128;MVPIdxL1;1
BlockStat;23; 256;   0;128;128;RefIdxL1;0
BlockStat;23; 256;   0;128;128;MVDL0;  -1;   0
BlockStat;23; 256;   0;128;128;MVL0; -65;  -7
BlockStat;23; 256;   0;128;128;MVDL1;  -1;   0
BlockStat;23; 256;   0;128;128;MVL1;  63;   7
BlockStat;23; 256;   0;128;128;IMVMode;0
