BlockStat;22;   0;   0;32;16;Depth;4
BlockStat;22;   0;   0;32;16;QT_Depth;1
BlockStat;22;   0;   0;32;16;BT_Depth;3
BlockStat;22;   0;   0;32;16;MT_Depth;3
BlockStat;22;   0;   0;32;16;ChromaQPAdj;0
BlockStat;22;   0;   0;32;16;QP;34
BlockStat;22;   0;   0;32;16;SplitSeries;67681
BlockStat;22;   0;   0;32;16;SkipFlag;0
BlockStat;22;   0;   0;32;16;PredMode;0
BlockStat;22;   0;   0;32;16;MergeFlag;1
BlockStat;22;   0;   0;32;16;MergeIdx;0
BlockStat;22;   0;   0;32;16;MergeType;1
BlockStat;22;   0;   0;32;16;MMVDMergeFlag;0
BlockStat;22;   0;   0;32;16;AffineFlag;1
BlockStat;22;   0;   0;32;16;MVPIdxL0;255
BlockStat;22;   0;   0;32;16;RefIdxL0;0
BlockStat;22;   0;   0;32;16;MVPIdxL1;255
BlockStat;22;   0;   0;32;16;RefIdxL1;0
BlockStat;22;   0;   0;32;16;AffineMVL0;  -8;   8;   0;   0;  -8;   8
BlockStat;22;   0;   0;32;16;AffineMVL1;   8;  -8;   0;   0;   8;  -8
BlockStat;22;   0;   0;32;16;Cbf_Y;1
BlockStat;22;   0;   0;32;16;TransformSkipFlag_Y;0
BlockStat;22;   0;   0;32;16;Cbf_Cb;0
BlockStat;22;   0;   0;32;16;Cbf_Cr;0
BlockStat;22;   0;  16;32;16;Depth;4
BlockStat;22;   0;  16;32;16;QT_Depth;1
BlockStat;22;   0;  16;32;16;BT_Depth;3
BlockStat;22;   0;  16;32;16;MT_Depth;3
BlockStat;22;   0;  16;32;16;ChromaQPAdj;0
BlockStat;22;   0;  16;32;16;QP;34
BlockStat;22;   0;  16;32;16;SplitSeries;67681
BlockStat;22;   0;  16;32;16;SkipFlag;1
BlockStat;22;   0;  16;32;16;MMVDSkipFlag;0
BlockStat;22;   0;  16;32;16;PredMode;0
BlockStat;22;   0;  16;32;16;MergeIdx;2
BlockStat;22;   0;  16;32;16;MergeType;0
BlockStat;22;   0;  16;32;16;MMVDMergeFlag;0
BlockStat;22;   0;  16;32;16;AffineFlag;0
BlockStat;22;   0;  16;32;16;MVPIdxL0;255
BlockStat;22;   0;  16;32;16;RefIdxL0;0
BlockStat;22;   0;  16;32;16;MVPIdxL1;255
BlockStat;22;   0;  16;32;16;RefIdxL1;0
BlockStat;22;   0;  16;32;16;MVDL0;   0;   0
BlockStat;22;   0;  16;32;16;MVL0;  -3;   5
BlockStat;22;   0;  16;32;16;MVDL1;   0;   0
BlockStat;22;   0;  16;32;16;MVL1;   3;  -5
BlockStat;22;   0;  32;32;32;Depth;3
BlockStat;22;   0;  32;32;32;QT_Depth;1
BlockStat;22;   0;  32;32;32;BT_Depth;2
BlockStat;22;   0;  32;32;32;MT_Depth;2
BlockStat;22;   0;  32;32;32;ChromaQPAdj;0
BlockStat;22;   0;  32;32;32;QP;34
BlockStat;22;   0;  32;32;32;SplitSeries;2145
BlockStat;22;   0;  32;32;32;SkipFlag;1
BlockStat;22;   0;  32;32;32;MMVDSkipFlag;0
BlockStat;22;   0;  32;32;32;PredMode;0
BlockStat;22;   0;  32;32;32;MergeIdx;0
BlockStat;22;   0;  32;32;32;MergeType;0
BlockStat;22;   0;  32;32;32;MMVDMergeFlag;0
BlockStat;22;   0;  32;32;32;AffineFlag;0
BlockStat;22;   0;  32;32;32;MVPIdxL0;255
BlockStat;22;   0;  32;32;32;RefIdxL0;0
BlockStat;22;   0;  32;32;32;MVPIdxL1;255
BlockStat;22;   0;  32;32;32;RefIdxL1;0
BlockStat;22;   0;  32;32;32;MVDL0;   0;   0
BlockStat;22;   0;  32;32;32;MVL0;  -3;   5
BlockStat;22;   0;  32;32;32;MVDL1;   0;   0
BlockStat;22;   0;  32;32;32;MVL1;   3;  -5
BlockStat;22;  32;   0;32;64;Depth;2
BlockStat;22;  32;   0;32;64;QT_Depth;1
BlockStat;22;  32;   0;32;64;BT_Depth;1
BlockStat;22;  32;   0;32;64;MT_Depth;1
BlockStat;22;  32;   0;32;64;ChromaQPAdj;0
BlockStat;22;  32;   0;32;64;QP;34
BlockStat;22;  32;   0;32;64;SplitSeries;97
BlockStat;22;  32;   0;32;64;SkipFlag;1
BlockStat;22;  32;   0;32;64;MMVDSkipFlag;0
BlockStat;22;  32;   0;32;64;PredMode;0
BlockStat;22;  32;   0;32;64;MergeIdx;0
BlockStat;22;  32;   0;32;64;MergeType;0
BlockStat;22;  32;   0;32;64;MMVDMergeFlag;0
BlockStat;22;  32;   0;32;64;AffineFlag;0
BlockStat;22;  32;   0;32;64;MVPIdxL0;255
BlockStat;22;  32;   0;32;64;RefIdxL0;0
BlockStat;22;  32;   0;32;64;MVPIdxL1;255
BlockStat;22;  32;   0;32;64;RefIdxL1;0
BlockStat;22;  32;   0;32;64;MVDL0;   0;   0
BlockStat;22;  32;   0;32;64;MVL0;  -3;   5
BlockStat;22;  32;   0;32;64;MVDL1;   0;   0
BlockStat;22;  32;   0;32;64;MVL1;   3;  -5
BlockStat;22;  64;   0;32;64;Depth;2
BlockStat;22;  64;   0;32;64;QT_Depth;1
BlockStat;22;  64;   0;32;64;BT_Depth;1
BlockStat;22;  64;   0;32;64;MT_Depth;1
BlockStat;22;  64;   0;32;64;ChromaQPAdj;0
BlockStat;22;  64;   0;32;64;QP;34
BlockStat;22;  64;   0;32;64;SplitSeries;97
BlockStat;22;  64;   0;32;64;SkipFlag;1
BlockStat;22;  64;   0;32;64;MMVDSkipFlag;0
BlockStat;22;  64;   0;32;64;PredMode;0
BlockStat;22;  64;   0;32;64;MergeIdx;0
BlockStat;22;  64;   0;32;64;MergeType;0
BlockStat;22;  64;   0;32;64;MMVDMergeFlag;0
BlockStat;22;  64;   0;32;64;AffineFlag;0
BlockStat;22;  64;   0;32;64;MVPIdxL0;255
BlockStat;22;  64;   0;32;64;RefIdxL0;0
BlockStat;22;  64;   0;32;64;MVPIdxL1;255
BlockStat;22;  64;   0;32;64;RefIdxL1;0
BlockStat;22;  64;   0;32;64;MVDL0;   0;   0
BlockStat;22;  64;   0;32;64;MVL0;  -3;   5
BlockStat;22;  64;   0;32;64;MVDL1;   0;   0
BlockStat;22;  64;   0;32;64;MVL1;   3;  -5
BlockStat;22;  96;   0;16;64;Depth;3
BlockStat;22;  96;   0;16;64;QT_Depth;1
BlockStat;22;  96;   0;16;64;BT_Depth;2
BlockStat;22;  96;   0;16;64;MT_Depth;2
BlockStat;22;  96;   0;16;64;ChromaQPAdj;0
BlockStat;22;  96;   0;16;64;QP;34
BlockStat;22;  96;   0;16;64;SplitSeries;3169
BlockStat;22;  96;   0;16;64;SkipFlag;1
BlockStat;22;  96;   0;16;64;MMVDSkipFlag;0
BlockStat;22;  96;   0;16;64;PredMode;0
BlockStat;22;  96;   0;16;64;MergeIdx;3
BlockStat;22;  96;   0;16;64;MergeType;0
BlockStat;22;  96;   0;16;64;MMVDMergeFlag;0
BlockStat;22;  96;   0;16;64;AffineFlag;0
BlockStat;22;  96;   0;16;64;MVPIdxL1;255
BlockStat;22;  96;   0;16;64;RefIdxL1;0
BlockStat: POC 22 @(  96,   0) [16x64] TrianglePartitioning={   0,   0,  16,  64}
BlockStat: POC 22 @[(96, 0)--(112, 0)--(112, 64)--] TriangleMVL1={   0,   0}
BlockStat: POC 22 @[(96, 0)--(96, 64)--(112, 64)--] TriangleMVL1={   0,   0}
BlockStat;22; 112;   0;16;64;Depth;3
BlockStat;22; 112;   0;16;64;QT_Depth;1
BlockStat;22; 112;   0;16;64;BT_Depth;2
BlockStat;22; 112;   0;16;64;MT_Depth;2
BlockStat;22; 112;   0;16;64;ChromaQPAdj;0
BlockStat;22; 112;   0;16;64;QP;34
BlockStat;22; 112;   0;16;64;SplitSeries;3169
BlockStat;22; 112;   0;16;64;SkipFlag;1
BlockStat;22; 112;   0;16;64;MMVDSkipFlag;0
BlockStat;22; 112;   0;16;64;PredMode;0
BlockStat;22; 112;   0;16;64;MergeIdx;0
BlockStat;22; 112;   0;16;64;MergeType;1
BlockStat;22; 112;   0;16;64;MMVDMergeFlag;0
BlockStat;22; 112;   0;16;64;AffineFlag;1
BlockStat;22; 112;   0;16;64;MVPIdxL0;255
BlockStat;22; 112;   0;16;64;RefIdxL0;0
BlockStat;22; 112;   0;16;64;MVPIdxL1;255
BlockStat;22; 112;   0;16;64;RefIdxL1;0
BlockStat;22; 112;   0;16;64;AffineMVL0; -28;   0; -28;   0;   0;   0
BlockStat;22; 112;   0;16;64;AffineMVL1;  28;   0;  28;   0;   0;   0
BlockStat;22;   0;  64;32; 8;Depth;4
BlockStat;22;   0;  64;32; 8;QT_Depth;1
BlockStat;22;   0;  64;32; 8;BT_Depth;4
BlockStat;22;   0;  64;32; 8;MT_Depth;3
BlockStat;22;   0;  64;32; 8;ChromaQPAdj;0
